1276	eng	Let's try something.
1911	eng	The private colleges and universities of the United States are autonomous.
1912	eng	Every time I join a new game of Warcraft, I am pitted against a new team of adversaries.
1913	eng	From the moment that I knew that the university existed, I've wanted to go there.
1914	eng	My apathy for voting comes from my distaste for politics.
1915	eng	The ascendancy of monarchs is what keeps their subjects from rebellion.
1916	eng	Sarah was discerning enough to realize that her friends were trying to prank her.
1917	eng	The orchestra makes discordant noises when tuning up.
1918	eng	The discrepancy between the stories of the two parties involved in the accident was so great that the authorities had a hard time deciding which side was telling the truth.
1919	eng	Yes, it happens from time to time.
1920	eng	I have a great fear of being disdained by those I love and care about.
1921	eng	Most people have a great disinclination to get out of bed early, even if they have to.
1922	eng	Most people only want to hear their own truth.
1923	eng	The audience acclaimed the actors for their performance.
1924	eng	It is good to have ideals... don't you think?
1925	eng	The student decided to abridge his paper by taking out unnecessary details.
1926	eng	People in the world are always advocating for more freedom and equality.
1927	eng	Politicians are always censured for outrageous or inappropriate behavior.
1928	eng	Ms. Eichler had a notorious reputation for being austere to her students.
1929	eng	If you don't listen to us, we will have to resort to coercion.
1930	eng	When I have migraines, aspirin doesn't alleviate the pain for me.
1931	eng	Spenser's sarcastic and joking remarks are often misinterpreted as signs of ambivalence and often taken too seriously.
1932	eng	My mother prefers the arbitrary selection of the lottery machines over my lucky numbers.
1933	eng	To him, hunger was an abstract concept; he always had enough to eat.
1934	eng	The convicted drug dealer was willing to comply with the authorities to have his death sentence reduced to a life sentence.
1935	eng	I consider the Jehovah's witnesses who knock on my door all the time to be no different from religious zealots trying to force their beliefs on me.
1936	eng	The war on Iraq is a volatile subject of political debate; any wrong word and a heated argument could spark.
1937	eng	My next door neighbor is a virtuoso whose skills with the piano have earned him a name among music experts.
1938	eng	He was sick of being vilified all the time by people who were jealous of his ability.
1939	eng	Sven was so verbose that his friends resorted to calling him a chatterbox.
1940	eng	Even people who don't believe in the Catholic church venerate the Pope as a symbolic leader.
1941	eng	Unsure of which suitor she wanted to marry, the princess vacillated, saying now one, now the other.
1942	eng	With the heirless king going crazy and royal family poisoned, the general of the army finally had his chance to usurp the throne.
1943	eng	The recent scandals involving altar boys and religious leaders have undermined the faith people have in the Church.
1944	eng	As the plane was approaching turbulence, the pilot asked the passengers aboard the plane to fasten their seat belts.
1945	eng	There is a fine line between speech that is terse and to the point and speech that is too abrupt.
1946	eng	Though his stay in Europe was transient, Spenser felt he had learned much more about interactions with other people from traveling than he did at college.
1947	eng	Jason was a taciturn individual, so it was always a real surprise when he said anything.
1948	eng	The king was tired of his sycophants always praising him, so he sent them away.
1949	eng	Spenser would not tell anyone his surreptitious plan to get back at his friends for pranking him.
1950	eng	If Spenser doesn't keep adding and translating sentences, the other contributors will surely surpass him.
1951	eng	There was always too much superfluous writing in his essays.
1952	eng	His essay gave only a superficial analysis of the problem, so it was a real surprise to him when he got the highest grade in the class.
1953	eng	It depends what you mean by "believe" in God.
1954	eng	Professors should explain everything in detail, not be succinct and always tell students to go home and read their books.
1955	eng	If I gave no answer, I would not have spoken.
1956	eng	Prosecutors in court have to substantiate their claims in order to prove a suspect is guilty.
1957	eng	The people who come on the Maury Povich show often make pretentious claims about their lovers cheating on them.
1958	eng	It is a prevalent belief, according to a nationwide poll in the United States, that Muslims are linked with terrorism.
1959	eng	My roommate is prodigal when it comes to spending money on movies; he buys them the day they're released, regardless of price.
1960	eng	The profane language used on network television makes many parents with young children not want to subscribe to cable.
1961	eng	Freud's insights into human behavior led to him being honored as a profound thinker.
1962	eng	Food and drink were served in such profusion at the wedding that the bride and groom began to wonder if they should not have invited more guests.
1963	eng	The proliferation of Internet usage has given birth to a new generation of young people.
1964	eng	My friends say I'm a prolific writer, but I haven't written anything for months.
1965	eng	Blind people sometimes develop a compensatory ability to sense the proximity of objects around them.
1966	eng	A miser hoards money not because he is prudent but because he is greedy.
1967	eng	When both girls told John they had feelings for him, he was in a quandary as to which girl he should be with.
1968	eng	Even now, many years after the Cold War, there is still much rancor between the Russians and the Germans, especially in areas once occupied by the Soviet Union.
1969	eng	The defense lawyer was confident that he would be able to answer the prosecutor's arguments in his rebuttal.
1970	eng	Johnson is a recluse; he prefers to isolate himself from the rest of the students in our class.
1971	eng	Teachers must get tired of rectifying the same mistakes over and over again in their students' papers.
1972	eng	The bottles of beer that I brought to the party were redundant; the host's family owned a brewery.
1973	eng	The witnesses were able to refute the false testimony of the suspect.
1974	eng	The guild leader relegated Vince to a lesser officer because he was abusing his power.
1975	eng	Joan of Arc refused to renounce her belief that the voice she heard was from God and none other.
1976	eng	Shocked by the events of September 11th, politicians all over the world condemned the terrorists for their reprehensible deed.
1977	eng	James had a great fear of making mistakes in class and being reprimanded.
1978	eng	The principal severely reproved the students whenever they made a mess in the hallway.
1979	eng	My parents would repudiate my brother if they ever found out he was gay.
1980	eng	In order to keep his original idea from being copied, Henry resorted to reticence.
1981	eng	I would like to retract my previous statement.
1982	eng	To win his audience, the speaker resorted to using rhetorical techniques he learned from his communication courses.
1983	eng	His father would never sanction his engagement to a girl who did not share the same religious beliefs as their family.
1984	eng	Tim is a huge fan of satirical comedy.
1985	eng	Though Alfred is scrupulous in fulfilling his duties at work, he is less conscientious about his obligations at home.
1986	eng	Spenser's mother often scrutinizes him for every small mistake he makes.
1987	eng	All the king's subjects, fearing his wrath, often acted quite servile.
1988	eng	People are often quite skeptical about things unless given believable proof.
1989	eng	From the doctor's grim expression, it was clear he had somber news for the patient.
1990	eng	I always have to check my yard for stagnant pools of water so mosquitoes don't breed there.
1991	eng	Sometimes he has difficulty being articulate about his views.
1992	eng	Peter was an altruistic video game player; he would give items to people who needed them, rather than selling them for personal profit.
1993	eng	Jimmy tried to cajole his parents into letting him drive across the country with his friends.
1994	eng	Censorious people delight in casting blame.
1995	eng	Pop artists thrive on the adulation of their loyal fans.
1996	eng	We must learn to meet adversity gracefully.
1997	eng	Bill Clinton spoke in ambiguous language when asked to describe his relationship with Monica Lewinsky.
1998	eng	He was a benevolent old man who volunteered to mow his neighbors' lawns for free.
1999	eng	His stern tone and loud voice belied his inner sensitivity and caring nature.
2000	eng	The wealthy, self-indulgent young man felt oddly drawn to the strict, ascetic life led by members of some monastic orders.
2001	eng	The statue of the Minute Man commemorates the valiant soldiers who fought in the Revolutionary War.
2002	eng	Baffled by Sherlock Holmes' cryptic remarks, Watson wondered whether Holmes was intentionally concealing his thoughts about the crime.
2003	eng	What criterion did you use when you elected this essay as the winner?
2004	eng	Con artists take advantage of the credulity of inexperienced investors and swindle them out of their money.
2005	eng	I cannot dance one single step of Salsa.
2006	eng	Even if your sentences were actually senseless, you at least have the luck to be able to form beautiful sentences.
2007	eng	I like my job very much.
2008	eng	Ray was willing to corroborate Gary's story, but the police were still unconvinced that either of them were telling the truth.
2009	eng	The murderer was convicted and sentenced to life in prison.
2010	eng	Sometimes hockey players get so competitive that fights break out.
2011	eng	There was a feeling of constraint in the room; no one dared to tell the king how foolish his decision was.
2012	eng	The consensus indicates that we are opposed to the proposed idea.
2013	eng	A small forest fire can easily spread and quickly become a great conflagration.
2014	eng	Even though he had served his time in prison, the murderer was never quite condoned by the public for his crime.
2015	eng	I find words with concise definitions to be the easiest to remember.
2016	eng	He was still mad about the accident despite his wife's conciliatory words.
2017	eng	A cursory examination of his teeth indicated that he had gingivitis.
2018	eng	It was a surprise to see all the students behaving with decorum on prom night.
2019	eng	The news article painted the defendant as a guilty man, even though he had been proven innocent.
2020	eng	The politician pushed for reform by denouncing the corruption of the government officials.
2021	eng	The depravity of the king's deeds led the people to believe he was nothing more than a tyrant that needed to be overthrown.
2022	eng	I dreamt about you.
2023	eng	I have to get a new computer.
2024	eng	I won't lose!
2025	eng	I was late to school.
2026	eng	Classes are starting again soon.
2027	eng	I think I'm gonna sneeze. Give me a tissue.
2028	eng	For a moment there, I thought he had gone mad.
2029	eng	This day was just a waste of time and money.
2030	eng	It caught me off guard; I didn't know what to do.
2031	eng	But you've never told me about this!
2032	eng	I've changed my website's layout.
2033	eng	When we are small, everything seems so big.
2034	eng	He won't beat me.
2035	eng	I have to do laundry while it's still sunny.
2036	eng	Sorry, I don't think I'm gonna be able to.
2037	eng	You had plenty of time.
2038	eng	Stop criticizing me!
2039	eng	Come on! Talk to me, Trang.
2040	eng	I'm almost done.
2041	eng	Take the other chair!
2042	eng	How many sandwiches are there left?
2043	eng	I'm not inspired anymore.
2044	eng	I won't lower myself to his level.
2045	eng	We could see the sunset from the window.
2046	eng	It's driving me crazy.
2047	eng	Did you say that I could never win?
2048	eng	It's all dark outside.
2049	eng	What happened? There's water all over the apartment.
2050	eng	During summer breaks, I ate dinner at midnight.
2051	eng	You can finish your essay now.
2052	eng	You will say and do things your parents said and did, even if you swore you would never do them.
2053	eng	I am alive even though I am not giving any sign of life.
2054	eng	Never try to die.
2055	eng	I am too old for this world.
2056	eng	Life begins when we realize who we really are.
2057	eng	Life starts when you decide what you are expecting from it.
2058	eng	Life begins when you pay taxes.
2059	eng	What you don't have is better than what you do have.
2060	eng	Life begins when you're ready to live it.
2061	eng	It is never too late to learn.
2062	eng	It's just five in the morning, but nevertheless it is light out.
2063	eng	He told me the story of his life.
2064	eng	I never said I was fragile.
2065	eng	I wonder if I am made for this world.
2066	eng	What are you talking about?
2067	eng	I want a piece of candy.
2068	eng	I knew that today would be fun.
2069	eng	A child is not a vessel for filling, but a fire to light.
2070	eng	Sadly many people will believe things told to them via an email which they would find implausible face-to-face.
2071	eng	It might sound far-fetched, but this is a real problem.
2072	eng	The police are really good at understanding "Someone stole my credit card and ran up a lot of charges." It's a lot harder to get them to buy into "Someone stole my magic sword."
2073	eng	When are we eating? I'm hungry!
2075	eng	I have class tomorrow.
2076	eng	I can't believe it!
2077	eng	"Thank you." "You're welcome."
2078	eng	How do you pronounce "pronounce"?
2079	eng	Winter is my favorite season.
2080	eng	It's difficult to have great ideas.
2081	eng	The data suggest that the optimum length of a lecture may be 30 instead of 60 minutes.
2082	eng	I tend to look at the pictures before reading the text.
2083	eng	I learned a lot from you.
2084	eng	We walked a lot.
2085	eng	I spent twelve hours on the train.
2086	eng	She got sick this weekend.
2087	eng	Hold on, someone is knocking at my door.
2088	eng	He's rich. He doesn't need money!
2089	eng	He's sleeping like a baby.
2090	eng	They're making too much noise. I can't concentrate.
2091	eng	I want a massage. I need to relax.
2092	eng	You're sick. You have to rest.
2093	eng	There's a secret path on the left.
2094	eng	Smith has spent years studying the effects of sleep and sleep loss on memory and learning.
2095	eng	She's asking for the impossible.
2096	eng	He disappeared without a trace.
2097	eng	I can place the palms of my hands on the floor without bending my knees.
2098	eng	There cannot be progress without communication.
2099	eng	Everyone would like to believe that dreams can come true.
2100	eng	The best way to make your dreams come true is to wake up.
2101	eng	The world doesn't revolve around you.
2102	eng	The world is full of fools.
2103	eng	Are you saying my life is in danger?
2104	eng	Do you have any idea what my life is like?
2105	eng	This place has a mysterious atmosphere.
2106	eng	I look forward to hearing your thoughts on this matter.
2107	eng	So what if I am gay? Is it a crime?
2108	eng	My life is hollow without him.
2109	eng	I don't want to fail my exams.
2110	eng	My mother bought two bottles of orange juice.
2111	eng	She was wearing a black hat.
2112	eng	We made pancakes for breakfast.
2114	eng	I spent the whole afternoon chatting with friends.
2115	eng	I want to be more independent.
2116	eng	Are you just going to stand there all day?
2117	eng	A rabbit has long ears and a short tail.
2118	eng	My heart was filled with happiness.
2119	eng	He wishes to erase bad memories.
2120	eng	Sir, you are not allowed to park your car here.
2121	eng	Your secret will be safe with me.
2122	eng	I don't want to hear any more of your complaining.
2123	eng	Tell them to call me before they leave.
2124	eng	You should have refused such an unfair proposal.
2125	eng	I don't have the strength to keep trying.
2126	eng	Mathematics is not just the memorization of formulas.
2127	eng	I didn't mean to give you that impression.
2128	eng	Yes! I won twice in a row!
2129	eng	I'm tired of eating fast food.
2130	eng	I'm sick and tired of being sick and tired.
2131	eng	I can't wait to go on a vacation.
2132	eng	The rooms in this hotel are really very bad at muffling sounds. I can hear my neighbor chewing his gum!
2133	eng	The essence of mathematics is liberty.
2134	eng	Can you imagine what our lives would be like without electricity?
2136	eng	Where is the bathroom?
2137	eng	If you lend someone $20 and never see that person again, it was probably worth it.
2138	eng	The essence of liberty is mathematics.
2139	eng	His story was too ridiculous for anyone to believe.
2140	eng	How many hours of sleep do you need?
2141	eng	Each person is a world.
2142	eng	I have French nationality but Vietnamese origins.
2143	eng	It's very frustrating to try to find your glasses when you can't see anything without glasses.
2144	eng	Do you think mankind will someday colonize the Moon?
2145	eng	What famous songs do you wish you had composed, and why?
2146	eng	I'm going to buy myself a new camera, digital this time.
2147	eng	I'm crazy about you.
2148	eng	I don't know what is worse.
2149	eng	Life in prison is worse than the life of an animal.
2150	eng	I am proud to be a part of this project.
2151	eng	Beauty lies in the eyes of the one who sees.
2152	eng	Who buys this type of art?
2153	eng	Why can't we tickle ourselves?
2154	eng	The answer leads us to a vicious circle.
2155	eng	I'm too lazy to do my homework.
2156	eng	What... you still don't know how to drive?
2157	eng	Have you got a beard already?
2158	eng	I feel that I am free.
2159	eng	Freedom is not free.
2160	eng	I created a shortcut on the desktop.
2161	eng	I want an MP3 player!
2162	eng	My brother is very important. At least he thinks he is.
2163	eng	While eating a pizza he was annoying his sister.
2164	eng	At this rate, we're not likely to be done before the end of the week.
2165	eng	I guess my view on friendship is pretty bleak because I've never really had to rely on anyone for anything.
2166	eng	What?! You ate my chocolate bear?!
2167	eng	No, I cannot let you in, there's one person too many.
2168	eng	Where are you?
2169	eng	He will make you eat dirt.
2171	eng	He's got a face like a month of wet Sundays.
2172	eng	Holy crap, who's the asshole who dares call me in the middle of the night?!
2173	eng	He has just published an interesting series of articles.
2174	eng	You piss me off!
2175	eng	No way!
2176	eng	It's a dead end.
2177	eng	I don't necessarily trust translations.
2178	eng	To share one's passion is to live it fully.
2179	eng	The day before yesterday you impressed everyone, but I already knew you.
2180	eng	If I showed you my house, my neighborhood back then, would you understand where I am from?
2181	eng	Life is not long, it is wide!
2182	eng	When I was your age, Pluto was a planet.
2183	eng	She is on the verge of a nervous breakdown.
2184	eng	Elephants are the largest land animals alive today.
2185	eng	If you teach me how to dance, I will show you my hidden scars.
2186	eng	The elevators in a skyscraper are vital systems.
2187	eng	Fruits and vegetables are essential to a balanced diet.
2188	eng	Cheese is a solid food made from the milk of cows, goats, sheep, and other mammals.
2189	eng	I still don't like Cavalieri, Tonelli, or Fubini... and my oral calculus exam is already tomorrow.
2190	eng	I usually take a shower in the evening.
2191	eng	He spent the evening reading a book.
2192	eng	You have been thinking about this problem the whole morning. Take a break; go eat lunch.
2193	eng	If I don't do it now, I never will.
2194	eng	Good night. Sweet dreams.
2195	eng	This song is so moving that it brings tears to my eyes.
2196	eng	There are a lot of things you don't know about my personality.
2197	eng	Perhaps you are right, I have been selfish.
2198	eng	Everyone deserves a second chance.
2199	eng	When we borrow money, we must agree on the conditions.
2200	eng	What is the advantage of this technology?
2201	eng	If you do not have this program, you can download it now.
2203	eng	The headline caught my eye this morning.
2204	eng	Gonzales offers a bike to all his employees in Europe.
2205	eng	There are 1000 movies that one must watch before dying.
2206	eng	I have been told that I am pragmatic, and I am.
2207	eng	I prefer to look for a solution to problems, not only to report them.
2208	eng	I'm running out of ideas.
2209	eng	The seven questions that an engineer has to ask himself are: who, what, when, where, why, how and how much.
2210	eng	You are still asking yourself what the meaning of life is?
2211	eng	When can one say that a person has alcohol issues?
2212	eng	Remember that we are all in the same boat.
2213	eng	All I need to know about life, I learned from a snowman.
2214	eng	Check that your username and password are written correctly.
2215	eng	Goodbyes are always sad.
2216	eng	Don't forget about us!
2217	eng	Time has passed very fast.
2218	eng	Which is your luggage?
2219	eng	Open the cupboard to the left, the bottles are in there.
2220	eng	There are also nightclubs where you dance flamenco.
2221	eng	The entrée includes a beverage.
2222	eng	I suggest that we go out on Friday.
2223	eng	That way I kill two birds with one stone.
2224	eng	Do you have professional experience?
2225	eng	How much do you leave for a tip in Spain?
2226	eng	Who painted this painting?
2227	eng	At this hour, there is incredible traffic.
2228	eng	We men are used to waiting for the women.
2229	eng	Aren't you ashamed to talk like that?
2230	eng	Now I have to leave, they're calling for my flight.
2231	eng	He's Argentinean and he gives tennis lessons.
2232	eng	Please, can you indicate this to me on the map?
2233	eng	The tap is running.
2234	eng	Please tell us where there is a grocery store.
2235	eng	I am four months pregnant.
2236	eng	I've got a pacemaker.
2237	eng	I would like batteries for this device.
2238	eng	Can I pay by credit card?
2239	eng	Cut, wash and dry, please.
2241	eng	I feed my cat every morning and every evening.
2242	eng	Could you please repeat that?
2243	eng	Generally, who visits their parents more, sons or daughters?
2244	eng	It would of course be cheaper for you to sleep at our place.
2245	eng	You will find this in a hardware store.
2246	eng	Every effort deserves a reward.
2247	eng	It costs an arm and a leg.
2248	eng	More than 90 percent of visits to a web page are from search engines.
2249	eng	I need your advice.
2250	eng	Any chance you know where I put my keys?
2251	eng	I'm getting ready for the worst.
2252	eng	Why did you wake me up to tell me something that big? Now, I'll never be able to concentrate on my work!
2253	eng	That sounds interesting. What did you tell her?
2254	eng	Where is your twenty? I'll give you five bucks for it.
2255	eng	Little by little, you will notice improvement in your writings.
2256	eng	I knew it was plastic but it tasted like wood.
2257	eng	Sometimes Spenser cares so much about Trang that he leads her to believe he is being overprotective.
2258	eng	There are things in this world which simply cannot be expressed in the form of words.
2259	eng	The most perfidious way of harming a cause consists of defending it deliberately with faulty arguments.
2260	eng	Take good care of yourself.
2261	eng	As he sits in the dark, typing away at his computer, he hears the sound of morning birds chirping away and realizes he has been up all night - but the insomniac still refuses to sleep.
2262	eng	Try as you might, but you cannot force a belief onto someone else, much less your own self.
2263	eng	The functions sine and cosine take values between -1 and 1 (-1 and 1 included).
2264	eng	I am against using death as a punishment. I am also against using it as a reward.
2265	eng	The second half of a man's life is made up of nothing but the habits he has acquired during the first half.
2266	eng	Can I stay at your place? I have nowhere to go.
2267	eng	Girls are more likely than boys to be malnourished, suffer poverty, face violence and be refused an education, according to a new report.
2268	eng	If only we'd stop trying to be happy we could have a pretty good time.
2269	eng	On May 18, a young Japanese couple was arrested after their one-year-old baby was found wrapped in a plastic bag and dumped in a gutter.
2270	eng	We are haunted by an ideal life, and it is because we have within us the beginning and the possibility for it.
2271	eng	Death is only a horizon, and a horizon is nothing save the limit of our sight.
2272	eng	The scientific theory I like the best is that the rings of Saturn are composed entirely of lost luggage.
2273	eng	The only way on Earth to multiply happiness is to divide it.
2274	eng	A known mistake is better than an unknown truth.
2275	eng	Life is not an exact science, it is an art.
2276	eng	Everything is theoretically impossible until it's done.
2277	eng	Until you make peace with who you are, you'll never be content with what you have.
2278	eng	You may be disappointed if you fail, but you are doomed if you don't try.
2279	eng	Boredom is the feeling that everything is a waste of time; serenity, that nothing is.
2280	eng	Never lose sight of the importance of a beautiful sunrise, or watching your kids sleep, or the smell of rain. It's often the small things that really matter in life.
2281	eng	There is no distance on this earth as far away as yesterday.
2282	eng	Only those who risk going too far will know how far one can go.
2283	eng	Every man takes the limits of his own field of vision for the limits of the world.
2284	eng	We can travel through time. And we do at the remarkable rate of one second per second.
2285	eng	The real problem is not whether machines think but whether men do.
2286	eng	My interest is in the future because I'm going to spend the rest of my life there.
2287	eng	The world is a book, and those who do not travel read only a page.
2288	eng	The problem with many things is the pre-conceived ideas we have about them!
2289	eng	The best way to predict the future is to invent it.
2290	eng	Advertising may be described as the science of arresting the human intelligence long enough to get money from it.
2291	eng	If we knew what we were doing, it wouldn't be called research, would it?
2292	eng	To the man who only has a hammer in the toolkit, every problem looks like a nail.
2293	eng	Nothing is impossible for the man who doesn't have to do it himself.
2294	eng	That's the thing about people who think they hate computers. What they really hate is lousy programmers.
2295	eng	It is not the strongest of the species that survives, not the most intelligent, but the one most responsive to change.
2296	eng	I think it is good that books still exist, but they do make me sleepy.
2297	eng	I can't understand why people are frightened of new ideas. I'm frightened of the old ones.
2298	eng	Hope is not a strategy.
2299	eng	Japan is full of beautiful cities. Kyoto and Nara, for instance.
2300	eng	They are waiting for you in front of the door.
2301	eng	Do you have a pen on you?
2302	eng	Whose is this?
2303	eng	Since Mario lied to me, I don't speak to him anymore.
2304	eng	It's a good deal.
2305	eng	Pick up your things and go away.
2306	eng	Put your hands down!
2307	eng	He laughs best who laughs last.
2308	eng	The sooner, the better.
2309	eng	He doesn't look his age.
2310	eng	Do you like rap?
2311	eng	I love trips.
2313	eng	I really wasn't expecting that from you.
2314	eng	I've been waiting for hours.
2315	eng	He died at a very old age.
2316	eng	He's an old timer.
2317	eng	That's the snag.
2318	eng	We are what we pretend to be, so we must be careful what we pretend to be.
2319	eng	I don't know him.
2320	eng	I liked this film.
2321	eng	She's rolling in money.
2322	eng	It's not important.
2323	eng	I don't care.
2324	eng	I was about to go out when the phone rang.
2325	eng	Look carefully. I'm going to show you how it's done.
2327	eng	People should understand that the world is changing.
2328	eng	Speech is silver, but silence is golden.
2329	eng	Fifty-two per cent of British women prefer chocolate to sex.
2330	eng	I don't like these remarks.
2332	eng	I'm not convinced at all.
2333	eng	Why do you want to leave today?
2334	eng	I'm going to take my car.
2335	eng	It's too good to be true.
2336	eng	You cannot achieve the impossible without attempting the absurd.
2337	eng	You should only count on yourself--but even then, not too much.
2338	eng	To be quiet in class is to respect other people's sleep.
2339	eng	Logic is a systematic method of coming to the wrong conclusion with confidence.
2340	eng	Cole's Axiom: The sum of the intelligence on the planet is a constant; the population is growing.
2341	eng	People will accept your idea much more readily if you tell them Benjamin Franklin said it first.
2342	eng	If you see a man approaching you with the obvious intention of doing you good, you should run for your life.
2343	eng	We learn from experience that men never learn anything from experience.
2344	eng	Better late than never.
2345	eng	Like father, like son.
2348	eng	The early bird catches the worm.
2349	eng	In life there are ups and downs.
2350	eng	All cats are grey in the dark.
2351	eng	Teach me how you do it.
2352	eng	No news is good news.
2353	eng	Wealth comes to those who make things happen, not to those who let things happen.
2354	eng	If you think education is expensive, wait till you see what ignorance costs you.
2355	eng	I was expecting it!
2356	eng	The world is divided into people who get things done, and people who get the credit.
2357	eng	I don't expect anything from you.
2358	eng	Wait in the waiting room.
2359	eng	More people get into trouble for things they say rather than for what they do.
2360	eng	People who will lie for you, will lie to you.
2361	eng	There's no doubt.
2362	eng	There isn't any solution.
2363	eng	In business today, too many executives spend money they haven't earned, to buy things they don't need, to impress people they don't even like.
2364	eng	I didn't know he drank so much.
2365	eng	Any activity you need to accomplish will take more time than you have.
2366	eng	It's well done.
2367	eng	Do you want fruit juice?
2368	eng	He's a good person.
2369	eng	Do as you want.
2370	eng	Enjoy your meal!
2371	eng	There's no love without jealousy.
2372	eng	No love is foul nor prison fair.
2373	eng	There was not a bloody soul.
2374	eng	We are cut from the same cloth.
2376	eng	The walls have ears.
2377	eng	I've got a frog in my throat.
2378	eng	Make yourself at home.
2379	eng	Nothing great has been achieved by playing it safe.
2380	eng	In general, little is known about nonlinear second order differential equations.
2381	eng	Mali is one of the poorest countries in Subsaharan Africa.
2382	eng	At this stage there is still not a clear energy policy for bringing decentralised power to rural areas.
2383	eng	Why aren't you coming with us?
2384	eng	I can't say the opposite.
2385	eng	Why are you telling me about hippos all of the sudden? I don't see the connection between that and your twelve red goldfishes.
2386	eng	Don't listen to him, he's talking nonsense.
2387	eng	You can't get lost in big cities; there are maps everywhere!
2388	eng	We are sorry, the person you are trying to contact is not available.
2389	eng	I don't want it anymore.
2390	eng	He came several times.
2391	eng	We wonder why.
2392	eng	We must think about friends.
2393	eng	I'm going to take a bath.
2394	eng	It was raining when we left, but by the time we arrived, it was sunny.
2395	eng	We left by train.
2396	eng	If you eat too much, you'll become fat.
2397	eng	I don't know if he would have done it for me.
2398	eng	Would you like to come?
2399	eng	I knew he would accept.
2400	eng	She would willingly come but she was on vacation.
2401	eng	I thought it was true.
